precinctPart,Count
FO|Spearville Twp/381/1-4/shd|01,206
FO|Spearville Twp/443/shd/pws|10,3
FO|Spearville Twp/443/shd|04,25
FO|Spearville Twp/459/shd|05,32
FO|Wheatland Twp/347/shd|01,49
FO|Wheatland Twp/381/1-4/shd|02,61
FO|Wilburn Twp/102|01,5
FO|Wilburn Twp/219/mhd|02,27
FO|Wilburn Twp/225|03,26
FR|Appanoose Twp/287/1-4|01,217
FR|Cntrp N Twp/287/1-4|01,358
FR|Cntrp N Twp/348/3-6|02,17
FR|Cntrp S Twp/287/1-4|01,145
FR|Cntrp S Twp/287/2-5/DD|04,21
FR|Cntrp S Twp/287/2-5|02,210
FR|Cntrp S Twp/290|03,4
FR|Cutler Twp/288/A|01,138
FR|Cutler Twp/288/B|02,308
FR|Cutler Twp/290|03,53
FR|Franklin Twp/289/2-5|01,598
FR|Franklin Twp/289/3-6|02,338
FR|Greenwood Twp/287/2-5/DD|05,23
FR|Greenwood Twp/287/2-5|04,53
FR|Greenwood Twp/287/3-6|01,232
FR|Greenwood Twp/290|02,26
FR|Greenwood Twp/456/3-6|03,8
FR|Harrison Twp/288|01,17
FR|Harrison Twp/290|02,371
FR|Hayes Twp/287/1-4|01,63
FR|Hayes Twp/289/2-5|02,4
FR|Hayes Twp/289/3-6|03,83
FR|Hayes Twp/290|04,187
FR|Hayes Twp/348/3-6|05,54
FR|Hayes/348/2-5|06,14
FR|Homewood Twp/287/3-6|02,351
FR|Homewood Twp/288|03,33
FR|Homewood Twp/290|04,66
FR|Lane City/288|01,164
FR|Lincoln Twp/287/2-5/DD|06,26
FR|Lincoln Twp/287/2-5|01,10
FR|Lincoln Twp/287/3-6|02,132
FR|Lincoln Twp/288|03,9
FR|Lincoln Twp/290/DD|05,43
FR|Lincoln Twp/290|04,558
FR|Ohio Twp/287/3-6|01,2
FR|Ohio Twp/288/A|02,306
FR|Ohio Twp/288/B|03,55
FR|Ohio Twp/290|04,41
FR|Ottawa City P1/290|01,898
FR|Ottawa City P2/290/DD|02,7
FR|Ottawa City P2/290|01,1051
FR|Ottawa City P3/290|01,647
FR|Ottawa City P4/290|01,1847
FR|Ottawa City P6/290|01,678
FR|Ottawa City P7/290/DD|02,8
FR|Ottawa City P7/290|01,1903
FR|Ottawa City P8/290|01,1780
FR|Ottawa Twp/287/1-4|01,234
FR|Ottawa Twp/287/2-5/DD|05,6
FR|Ottawa Twp/287/2-5|02,1
FR|Ottawa Twp/289/3-6|03,35
FR|Ottawa Twp/290/DD|06,21
FR|Ottawa Twp/290|04,363
FR|Peoria Twp/289/3-6|02,519
FR|Peoria Twp/290|03,31
FR|Peoria Twp/368/1-4|04,14
FR|Pomona City/287/2-5|01,576
FR|Pomona Twp/287/2-5/DD|02,12
FR|Pomona Twp/287/2-5|01,158
FR|Pottawatomie Twp/288/A|01,62
FR|Pottawatomie Twp/288/B|02,125
FR|Pottawatomie Twp/288/C|03,110
FR|Pottawatomie Twp/290|04,1
FR|Pottawatomie Twp/365/1-4|05,16
FR|Princeton City/288|01,197
FR|Rantoul City/288|01,124
FR|Richmond City/288|01,295
FR|Richmond Twp/288|02,222
FR|Richmond Twp/365/1-4|03,47
FR|Wellsville/289/1-4|01,1369
FR|Williamsburg City/287/3-6|01,220
FR|Williamsburg Twp/243/3-6|01,2
FR|Williamsburg Twp/287/3-6|02,262
GE|Blakely - USD 473|01,8
GE|Blakely - USD 475|02,68
GE|Blakely - USD 481|03,11
GE|Fort Riley Precinct A H65|01,582
GE|Fort Riley Precinct B H65|01,457
GE|Fort Riley Precinct B H68|01,757
GE|Grandview Plaza Precinct|01,856
GE|Jackson - USD 383|01,16
GE|Jackson - USD 417|02,12
GE|Jackson - USD 475|03,32
GE|Jefferson 06 (Jefferson)|01,331
GE|Liberty - USD 329|01,1
GE|Liberty - USD 383|02,15
GE|Liberty - USD 417|03,123
GE|Liberty - USD 475|04,10
GE|Liberty - USD 481|05,1
GE|Lyon - USD 473|01,218
GE|Lyon - USD 475|02,4
GE|Lyon - USD 481|03,3
GE|Milford - USD 378|01,11
GE|Milford - USD 473|02,6
GE|Milford - USD 475|03,930
GE|Milford City - USD 475|01,276
GE|SH PR 5 USD 473 H65|01,146
GE|SH PR 5 USD 473 H68|01,37
GE|SH PR 5 USD 475 H65|02,90
GE|Smoky HiIl PR 4|01,112
GE|Smoky Hill PR 2|01,8
GE|Smoky Hill PR 3 USD 473|01,135
GE|Smoky Hill PR 3 USD 475|02,11
GE|Smoky Hill PR 6 H68|01,53
GE|Ward 1 Precicnt 2 H68|01,96
GE|Ward 1 Precinct 1|01,514
GE|Ward 1 Precinct 2 H65|01,313
GE|Ward 1 Precinct 3 H65|01,298
GE|Ward 1 Precinct 3 H68|01,277
GE|Ward 1 Precinct 4|01,991
GE|Ward 1 Precinct 5 H65|01,199
GE|Ward 1 Precinct 5 H68|01,411
GE|Ward 1 Precinct 6 H65|01,490
GE|Ward 1 Precinct 6 H68|01,423
GE|Ward 1 Precinct 7 H65|01,370
GE|Ward 1 Precinct 7 H68|01,694
GE|Ward 2 Precinct 1 H65|01,124
GE|Ward 2 Precinct 1 H68|01,96
GE|Ward 2 Precinct 2|01,537
GE|Ward 2 Precinct 3|01,126
GE|Ward 2 Precinct 4|01,78
GE|Ward 2 Precinct 5|01,520
GE|Ward 2 Precinct 6|01,378
GE|Ward 2 Precinct 7|01,961
GE|Ward 2 Precinct 8|01,301
GE|Ward 3 Precinct 1 H65|01,162
GE|Ward 3 Precinct 1 H68|01,176
GE|Ward 3 Precinct 2|01,756
GE|Ward 3 Precinct 3|01,928
GE|Ward 3 Precinct 4|01,467
GE|Ward 4 Precinct 1|01,577
GE|Ward 4 Precinct 2 H65|01,337
GE|Ward 4 Precinct 2 H68|01,49
GE|Ward 4 Precinct 3|01,857
GE|Ward 4 Precinct 4|01,875
GE|Wingfield - USD 417|01,1
GE|Wingfield - USD 475|02,134
GH|Allodium Twp/USD 211/2-5|02,16
GH|Allodium Twp/USD 211/3-6|03,2
GH|Allodium Twp/USD 281|01,11
GH|Bogue City/USD 281|01,109
GH|Bryant Twp/USD 208|03,3
GH|Bryant Twp/USD 281|01,50
GH|Bryant Twp/USD 412|02,3
GH|Gettysburg Twp/USD 281|01,44
GH|Graham Twp/USD 211/1-4|02,4
GH|Graham Twp/USD 281|01,37
GH|Happy Twp/USD 208|02,1
GH|Happy Twp/USD 281|01,38
GH|Hill City#1|01,135
GH|Hill City#2|01,623
GH|Hill City#3|01,220
GH|Hill CityTwp#71|01,8
GH|Hill CityTwp#72|01,58
GH|Hill CityTwp#73|01,44
GH|Indiana Twp/USD 211/2-5|02,10
GH|Indiana Twp/USD 281|01,13
GH|Millbrook Twp/USD 281|01,85
GH|Morlan Twp/USD 269 #1|02,3
GH|Morlan Twp/USD 269 #2|03,3
GH|Morlan Twp/USD 269 #3|04,19
GH|Morlan Twp/USD 281|01,21
GH|Morland City/Gettys.Twp/USD281|02,14
GH|Morland City/Sol.Twp/USD281|01,97
GH|Nicodemus Twp/USD 281|01,38
GH|Pioneer Twp/USD 281|01,14
GH|Pioneer Twp/USD 326 #4|03,10
GH|Solomon Twp/USD 281|01,33
GH|Wildhorse Twp/USD 269 #1|02,19
GH|Wildhorse Twp/USD 281|01,29
GL|Horace City|01,57
GL|Tribune City|01,543
GL|Tribune Twp|01,245
GO|Baker (293) CC1|02,37
GO|Baker (293) CC2|03,150
GO|Baker (293) Quinter|01,639
GO|Gaeland (274) CC3|13,16
GO|Gaeland (291) CC3|16,17
GO|Gove (291) CC3|14,4
GO|Gove (292) CC3|13,85
GO|Gove (292) Gove|01,59
GO|Grainfield (292) CC2|12,34
GO|Grainfield (292) CC3|13,32
GO|Grainfield (292) Grainfield|01,187
GO|Grinnell (274) CC3|12,17
GO|Grinnell (291) CC3|15,75
GO|Grinnell (291) Grinnell|01,174
GO|Jerome (292) CC3|13,20
GO|Jerome (293) CC3|16,43
GO|Jerome (466) CC3|11,12
GO|Jerome (482) CC3|12,8
GO|Larrabee (293) CC3|12,26
GO|Larrabee (482) CC3|15,1
GO|Lewis (274) CC3|11,3
GO|Lewis (291) CC3|12,2
GO|Lewis (466) CC3|14,1
GO|Payne (292) CC2|11,49
GO|Payne (292) Park|01,94
GO|Payne (293) CC2|12,30
"GT|001.2 Ward 1, Com 3, BM 1-4|02",701
"GT|002.1 Ward 2, Com 1, BM 3-6|01",1098
"GT|003.1 Ward 3, Com 2, BM 2-5|01",1207
"GT|004.1 Pre 4, Com 3, 209|01",11
"GT|004.3 Pre 4, Com 3, 452|03",3
"GT|004.4 Pre 4, Com 3, 507|04",13
"GT|004.5 Pre 4, Com 3, BM 1-4|05",320
"GT|005.1 Pre 5, Com 1 BM 3-6|01",270
"GT|005.2 Pre 5, Com 1, 452|02",1
"GT|006.1 Pre 6, Com 2 BM 2-5|01",150
GW|Bach TWP 389 Mem 3|01,159
GW|Bachelor TWP 389 Mem 5|02,8
GW|Bachelor TWP 390|03,11
GW|Climax City|01,49
GW|Eureka TW 389 Mem 1-Com4|07,8
GW|Eureka TWP 389 Mem 1-Com3|01,90
GW|Eureka TWP 389 Mem 2-Com3|02,27
GW|Eureka TWP 389 Mem 2-Com4|08,9
GW|Eureka TWP 389 Mem 4-Com3|03,35
GW|Eureka TWP 389 Mem 4-Com4|09,1
GW|Eureka TWP 389 Mem 5-Com4|04,64
GW|Eureka TWP 389 Mem 6-Com4|05,79
GW|Fall River City|01,131
"GW|Fall River TWP 282 Dist1, Pos4|04",12
GW|Fall River TWP 389 Mem 3|02,45
GW|Fall River TWP Mem 5|03,50
GW|Hamilton City|01,179
GW|Janesville Twp 386|01,6
GW|Janesville TWP 389|02,1
GW|Janesville Twp 390 Mem 1-4|03,30
GW|Janesville TWP 390 Mem 2-5|04,122
GW|Lane TWP 386|01,27
GW|Madison City 386 Mem 1-4|01,287
GW|Madison City 386 Mem 3-6|02,187
GW|Madison TWP 386 Mem 2-5|01,215
GW|Madison TWP 386 Mem 3-6|03,37
GW|Otter Creek TWP 205|01,2
GW|Otter Creek TWP 282|02,2
GW|Otter Creek TWP 389  Mem 5|03,116
GW|Pleasant Grove TWP 389 Mem 3|01,39
GW|Quincy TWP 386 Mem 2-5|02,3
GW|Quincy TWP 389 Commission 1|03,54
GW|Quincy TWP 389 Commission 3|04,7
GW|Quincy TWP 390|05,37
GW|Salem TWP 389|01,19
GW|Salem TWP 390|02,6
GW|Salem TWP 492|03,2
GW|Salt Springs TWP 282|01,60
GW|Salt Springs TWP 389|02,52
GW|Salt Springs TWP 484|03,88
GW|Severy City|01,163
GW|Shell Rock TWP 245 Mem 2|01,12
GW|Shell Rock TWP 386 Mem 2-5|04,62
GW|Shell Rock TWP 386 Mem 3-6|05,44
GW|South Salem TWP 389 Comm 2|01,73
GW|South Salem TWp 492|04,1
GW|Spring Creek TWP 389 Mem 1|01,7
GW|Spring Creek TWP 389 Mem 5|02,90
"GW|Twin Grove TWP 282 Dist1, Pos1|01",59
"GW|Twin Grove TWP 282 Dist1, Pos4|03",118
GW|Twin Grove TWP 389  Mem 5|04,25
GW|Virgil City|01,44
GW|Ward 1|01,619
GW|Ward 2|01,423
GW|Ward 3|01,513
GY|Cimarron City E USD 102|01,1070
GY|Cimarron City NW USD 102|01,259
GY|Cimarron City SW USD 102|02,92
GY|Cimarron Twp E USD 102|02,132
GY|Cimarron Twp NW USD 102|03,20
GY|Cimarron Twp NW USD 477|04,6
GY|Cimarron Twp SW USD 102|01,80
GY|Cimarron Twp SW USD 477|02,3
GY|Cimarron Twp USD 102|01,11
GY|Copeland City USD 476|01,143
GY|Copeland Twp USD 371|01,9
GY|Copeland Twp USD 476|02,70
GY|East Hess Twp USD 102|01,86
GY|East Hess Twp USD 102|02,5
GY|East Hess Twp USD 225|03,9
GY|East Hess Twp USD 371|04,15
GY|Ensign City USD 102|01,124
GY|Foote Twp USD 102|01,16
GY|Foote Twp USD 102|02,23
GY|Foote Twp USD477|03,16
GY|Ingalls City USD 477|01,189
GY|Ingalls Twp USD 476|01,4
GY|Ingalls Twp USD 477|02,157
GY|Logan Twp USD 477|01,150
GY|Montezuma City USD 371|01,415
GY|Montezuma Twp USD 102|02,9
GY|Montezuma Twp USD 102|03,14
GY|Montezuma Twp USD 371|04,170
"HG|1.1 Hanston City, N, 228, C1|01",104
"HG|1.2 Marena Twp N 228, C1|02",74
"HG|1.3 Marena Twp N 496, C1|03",6
"HG|10.1 Valley 227, C1|01",33
"HG|10.2 Valley 228, C1|02",2
"HG|11.1 W Sawlog, 227, Com 5|01",26
"HG|12.1City of Jetmore, N, C2|01",234
"HG|13.1 Jetmore, City S, C3|01",247
"HG|14.1Jetmore City NW, C5|01",65
"HG|14.2 Center SW, C5|02",49
"HG|15.1 Center Twp SE,C4 227|01",31
"HG|16.1 Center Twp N, 227, C1|01",49
"HG|2.1 Hanston City, S, 228, C4|01",74
"HG|2.2 Marena S, 228, C4|02",29
"HG|3.1 Benton Twp, 227, C5|01",29
"HG|5.1 Hallet, C5, 227|01",32
"HG|6.1 North Roscoe, C5, 227|01",30
"HG|7.1 South Roscoe, C5, 227|01",35
"HG|7.2 South Roscoe, C5, 102|02",7
"HG|7.3 South Roscoe, C5, 443|03",5
"HG|8.1 Sawlog E 227, Com 4|01",32
"HG|9.1 Sterling 227, C4|01",2
"HG|9.2 Sterling 347, C4|02",11
"HG|9.3 Sterling 228, C4|03",47
"HG|9.4 Sterling 381, C4|04",16
"HG|9.5 Sterling 496, C4|05",1
HM|Bear Creek T/S|01,23
HM|Coolidge City|03,51
HM|Coolidge T/S|02,21
HM|Kendall T/S|04,60
HM|Lamont T/S|05,51
HM|Liberty T/S|07,27
HM|Medway T/S|08,31
HM|Richland T/S|09,14
HM|Syracuse 1 City|10,225
HM|Syracuse 1 T/S|11,32
HM|Syracuse 2 City|12,141
HM|Syracuse 2 T/S|13,33
HM|Syracuse 3 City|14,207
HM|Syracuse 3 T/S|16,29
HM|Syracuse 4 City|17,89
HM|Syracuse 4 T/S|19,17
HM|Syracuse 5 City/usd 3|30,99
HM|Syracuse 5 City|20,134
HM|Syracuse 5 T/S|22,43
HP|Anthony / WD1/H832/SD361|01,719
HP|Anthony / WD2/H832/SD361|02,295
HP|Anthony / WD3/H832/SD361|03,175
HP|Anthony / WD4/H832/SD361|04,230
HP|Anthony Lake / WD2/H832/SD361|01,47
HP|Anthony PowerPl/WD3/832/361|01,2
HP|Attica / USD 511/H22|01,361
HP|Bluff / USD 361/H832|01,34
HP|Danville / USD 361|01,24
HP|Harper / WD1 / H832 / 361|01,395
HP|Harper / WD2 / H832 / 361|02,461
HP|Twp1 / SD332 / H22|01,11
HP|Twp1 / SD361 / H22 / MD3|03,53
HP|Twp1 / SD511 / H22|02,144
HP|Twp2 / SD255 / H832|01,10
HP|Twp2 / SD361 / H22|03,17
HP|Twp2 / SD361 / H832|04,28
HP|Twp2 / SD511 / H22|02,2
HP|Twp3 / SD361 / H832/ MD 1 / C3|01,31
HP|Twp3 / SD361 / H832/ MD 2|02,73
HP|Twp3 /C1/SD361/H832/MD1|01,118
HP|Twp4 / SD361 / H832|03,55
HP|Twp4 / SD361 H832|02,54
HP|Twp5 / SD359|01,25
HP|Twp5 / SD361 / H832 / MD2|03,122
HP|Twp5 / SD361 / H832 / MD3|04,25
HP|Twp5 / SD361|02,40
HP|Twp5 /C1/SD361/MD3/H832|01,91
HP|Twp6 / C2/SD361/H832/MD3|04,102
HP|Twp6 / SD331 / H833|01,18
HP|Twp6 / SD359 / H832|02,4
HP|Twp6 / SD359 / H833|03,4
HP|Twp6 / SD361 / H833 / MD3|05,17
HP|Twp6 /C1/SD361/H832/MD3|01,68
HP|Waldron / H832 / USD 361|01,6
HS|Ivanhoe (012) 1/374|01,62
HS|Ivanhoe (013) 1/374/HD|02,25
HS|N Dudley (019)  2/374|01,14
HS|N Dudley (020) 2/507-1|02,54
HS|N Lockport (006) 39/3/476|02,48
HS|N Lockport (007) 39/3/374|01,31
HS|S Lockport (006) 3/476|05,19
HS|S Lockport (007) 39/3/374|04,62
HS|Satanta 1 (001) 1/507/2/HD/CI|08,151
HS|Satanta 1 (020) 1/507-2/HD|07,5
HS|Satanta 2 (001) 2/507-1/HD|06,85
HS|Satanta 2 (001) 2/507-2/HD|04,146
HS|Satanta 2 (001) 2/507-3/HD|05,297
HS|Satanta 2 (020) 2/507-2|02,4
HS|Satanta 2 (020) 2/507-3|03,32
HS|Satanta 2 (020) 507-1|01,84
HS|Sublette 1 (012) 1/374/H124|04,144
HS|Sublette 1(002) 1/374/CI/H124|03,546
HS|Sublette 1(013)1/374/HD/H124|05,11
HS|Sublette 1(014)1/507-1/HD/H122|01,3
HS|Sublette 1(014)1/507-2/HD/H124|02,3
HS|Sublette 3 (002) 3/374/CI H124|01,383
HS|Sublette 3 (012) 3/374|06,5
HV|1.1  Burrton City - 369|01,497
HV|2-1-1.1 Halstead City - 440-1|01,400
HV|2-1-1.2 Halstead City - 440-2|02,161
HV|2-1-2.1 Halstead City  - 440-1|01,9
HV|2-1-2.2 Halstead City - 440-2|02,842
HV|3-1-1 Hesston City - 460|01,1333
HV|3-1-2 Hesston City - 460|01,1198
HV|4-1-1 Newton City - 373|01,737
HV|4-1-2 Newton City - 373|01,615
HV|4-1-3 Newton City - 373|01,451
HV|4-2-1 Newton City - 373|01,697
HV|4-2-2 Newton City - 373|01,1597
HV|4-3-1 Newton City - 373|01,617
HV|4-3-2 Newton City - 373|01,1018
HV|4-3-3 Newton City - 373|01,892
HV|4-3-4 Newton City - 373|01,2090
HV|4-4-1 Newton City - 373|01,788
HV|4-4-2 Newton City - 373|01,1310
HV|4-4-3 Newton City - 373|01,999
HV|4-4-4 Newton City - 373|01,428
HV|5.1 North Newton - 373|01,1371
HV|6.1 Sedgwick City - 439-1|01,403
HV|6.2 Sedgwick City - 439-2|02,533
HV|7.1  Walton City - 373|01,153
HV|A1.1 Alta - 313-3|01,88
HV|A1.1 Alta 313-3 - FD5|015,32
HV|A1.2 Alta - 369|02,11
HV|A1.2 Alta 369 - FD5|025,16
HV|A1.3 Alta - 423-3|03,27
HV|A2.1 Garden - 423-3|01,181
HV|A2.2 Garden - 440-1|02,16
HV|A2.3 Garden - 460|03,3
HV|A3.1 Emma - 423-3|01,7
HV|A3.2 Emma - 460|02,374
HV|A4.1 Highland - 373 - FD1|011,86
HV|A4.1 Highland - 373|01,4
HV|A4.2 Highland - 411-3 - FD1|02,18
HV|A4.3 Highland - 460 - FD1|031,56
HV|A4.3 Highland - 460|03,98
HV|A5.1 Walton - 373 - FD1|01,150
HV|A5.2 Walton - 398-2 - FD1|021,7
HV|A5.2 Walton - 398-2|02,15
HV|A5.3 Walton - 398-1 - FD1|031,43
HV|A5.3 Walton - 398-1|03,12
HV|A6.1 Burrton - 369|01,126
HV|A7.1 Halstead - 440-1 LAR|01L,29
HV|A7.1 Halstead - 440-1|01,199
HV|A8.1 Macon - 373|01,7
HV|A8.2 Macon - 440-1|02,219
HV|A8.3 Macon - 460|03,48
HV|A8E.1 Macon East 72 - 373|01,57
HV|A8E.2 Macon East 72 - 440-1|02,2
HV|A8E.3 Macon East 72 - 460|03,3
HV|A9.1 Newton - 373 Part A|01,4
HV|A9.2 Newton - 373 Part B|02,205
HV|A9C.3 Newton 72 - 373 Part C|03,7
HV|A9C.4 Newton 72 - 373 Part D|04,59
HV|A9C.5 Newton 72 - 373 Part E|05,2
HV|A9N.1 Newton 74 - 373 Part A|01,3
HV|A9N.2 Newton 74 - 373 Part B|02,36
HV|B1.1 Pleasant - 206 - FD1|011,74
HV|B1.1 Pleasant - 206|01,106
HV|B1.2 Pleasant - 373 - FD1|021,131
HV|B1.2 Pleasant - 373|02,53
HV|B2.1 Lake - 312-3 - FD5|01,3
HV|B2.2 Lake - 369 - FD5|02,56
HV|B2.3 Lake - 369 - FD5mh|03,50
HV|B2.4 Lake - 440-3 - FD5|04,2
HV|B3.1 Lakin - 439-3|01,25
HV|B3.2 Lakin - 440-3 LAR|02L,1
HV|B3.2 Lakin - 440-3|02,130
HV|B3.3 Lakin - 440-1 LAR|03L,2
HV|B3.3 Lakin - 440-1|03,37
HV|B4.2 Sedgwick - 439-3|02,86
HV|B4.3 Sedgwick - 440-3|03,30
HV|B4.4 Sedgwick - 440-1|04,20
HV|B4E.1 Sedgwick East-72 - 373|01,4
HV|B4E.2 Sedgwick East-72 - 439-3|02,74
HV|B4E.3 Sedgwick East-72 - 440-3|03,12
HV|B4E.4 Sedgwick East-72 - 440-1|04,6
HV|B5.1 Darlington - 206|01,29
HV|B5.2 Darlington - 262-2|02,3
HV|B5.3 Darlington - 373|03,267
HV|B5.4 Darlington - 439-3|04,41
HV|B5N.3 Darlington North - 373|03,89
HV|B6.1 Richland - 206|01,268
HV|B6.2 Richland - 373|02,28
JA|Adria-USD 321 1-4 HOSPITAL|04,91
JA|Adrian-USD 322 6 HOSPITAL|05,2
JA|Adrian - USD 321 1-4|01,24
JA|Banner - USD 336.|02,197
JA|Banner - USD 336|01,57
JA|Cedar - USD 336.|02,95
JA|Cedar - USD 336|01,88
JA|Cedar - USD 337 1-4|03,153
JA|Cedar - USD 337 3-6|04,391
JA|Circleville City - USD 335 3|01,106
JA|Delia - USD 321 1-4|01,97
JA|Denison City - USD 336|01,103
JA|Douglas -  USD 340 1-4|04,58
JA|Douglas - USD 337 2-5|01,499
JA|Douglas - USD 337 3-6|02,699
JA|Douglas - USD 338 1-4|03,28
JA|Franklin - USD 336|01,108
JA|Franklin - USD 337 1-4|04,8
JA|Franklin - USD. 336|03,299
JA|Franklin East 337 1-4|04,5
JA|Franklin East USD 336.|02,53
JA|Franklin East USD 336|01,20
JA|Franklin East USD. 336|03,259
JA|Garfield - USD 336.|02,147
JA|Garfield - USD 336|01,70
JA|Garfield - USD 337 3-6|04,2
JA|Garfield - USD. 336|03,114
JA|GRANT-USD 322 6  HOSPITAL|05,38
JA|GRANT-USD 335 1 HOSPITAL|06,20
JA|Grant - USD 322   6|01,12
JA|Grant - USD 335 1|02,46
JA|Grant - USD 336.|04,6
JA|Holton  City lake 336|01,2
JA|Holton City - Ward 1 - 336|01,702
JA|Holton City - Ward 2 - 336|01,795
JA|Holton City - Ward 3 - 336|01,523
JA|Holton City Illinois Ave East|01,16
JA|Hoyt City - USD 337 2-5|01,404
JA|Jefferson-USD 335 4|04,2
JA|Jefferson - USD 335 3|01,162
JA|Jefferson - USD 336|02,25
JA|Jefferson -USD 335 3|03,86
JA|Liberty - USD 335 4|03,90
JA|Liberty - USD 335 5|01,33
JA|Liberty - USD 336|02,257
JA|Lincoln - USD 321 1-4|01,58
JA|Lincoln - USD 336|02,17
JA|Lincoln - USD 337 1-4|03,726
JA|Mayetta City - USD 337 1-4|01,166
JA|Mayetta City - USD 337 3-6|05,33
JA|N St Cr USD 335 5|01,22
JA|N St. Creek USD 377 1-4|02,3
JA|NE Liberty USD 335 5|01,1
JA|Netawaka - USD 335 4|01,135
JA|Netawaka City - USD 335 4|01,120
JA|Soldier-USD 322 1 HOSPITAL|03,13
JA|Soldier-USD 335 1 HOSPITAL|04,41
JA|Soldier - USD 335 1|02,145
JA|Soldier City - USD 335 1|01,70
JA|St. Creek -  USD 377 3-6|04,1
JA|St. Creek - USD 335 5|01,27
JA|St. Creek - USD 336|02,65
JA|Ward 3 Industrial Park|01,7
JA|Washington - USD 321 1-4 HOSP|03,63
JA|Washington - USD 321 1-4|01,192
JA|Washington - USD 337 2-5|02,23
JA|Whiting - USD 335 5|01,87
JA|Whiting - USD 430 2-5|02,11
JA|Whiting City - USD 335 5|01,138
JF|Delaware 336 2/5|01,8
JF|Delaware 338 1/4|02,171
JF|Delaware 338 2/5|03,175
JF|Delaware 338 3/6|04,204
JF|Delaware 339 2/5|05,2
JF|Delaware 377 3/6|06,2
JF|East Fairview 341 1/4|01,306
JF|East Fairview 341 LSV 1/4|02,191
JF|East Fairview 341 LWH 1/4|03,222
JF|Jefferson 339 2/5|01,322
JF|Jefferson 339 3/6|02,172
JF|Jefferson 449|03,3
JF|Kaw 340 2/5|01,8
JF|Kaw 340 3/6|02,302
JF|Kaw 343 1/4|03,558
JF|Kaw 345|04,175
JF|Kentucky 343 1/4|01,458
JF|Kentucky 343 2/5|02,127
JF|McLouth City 342 2/5|05,649
JF|Meriden City 340 2/5|06,508
JF|Norton 338 3/6|01,10
JF|Norton 339 1/4|02,37
JF|Norton 339 2/5|03,161
JF|Nortonville City 339 1/4|05,411
JF|Oskaloosa 339 2/5|05,25
JF|Oskaloosa 339 3/6|01,16
JF|Oskaloosa 341 1/4|02,119
JF|Oskaloosa 341 2/5|03,349
JF|Oskaloosa 341 3/6|04,295
JF|Oskaloosa City 341 2/5|06,379
JF|Oskaloosa City 341 3/6|07,337
JF|Ozawkie 338 1/4|01,62
JF|Ozawkie 338 Fire 11 1/4|04,96
JF|Ozawkie 340 1/4|02,157
JF|Ozawkie 341 1/4|03,249
JF|Ozawkie 341 LSE 1/4|05,207
JF|Ozawkie City 340 1/4|06,483
JF|Perry City 343 2/5|03,673
JF|Rock Creek 338 1/4|01,87
JF|Rock Creek 340 1/4|02,791
JF|Rock Creek 340 2/5|03,402
JF|Rock Creek 340 3/6|04,382
JF|Rock Creek 343 1/4|05,8
JF|Rural 341 3/6|01,59
JF|Rural 343 2/5|02,551
JF|Sarcoxie E 342 3/6 Split|02,665
JF|Sarcoxie W 341 3/6|01,16
JF|Sarcoxie W 343 2/5|03,26
JF|Sarxcoxie W 342 3/6 Split|02,108
JF|Union E 339 3/6|01,49
JF|Union E 342 1/4 Split|02,458
JF|Union E 342 2/5|03,38
JF|Union E 342 3/6 Split|04,100
JF|Union W 342 1/4 Split|02,19
JF|Union W 342 3/6 Split|04,24
JF|Valley Falls City  338 2/5|08,232
JF|Valley Falls City  338 3/6|09,134
JF|Valley Falls City 338 1/4|07,396
JF|West Fairview 340 1/4|02,6
JF|West Fairview 340 3/6|01,578
JF|Winchester City 339 2/5|04,5
JF|Winchester City 339 3/6|05,339
JO|1001.1|01,172
JO|1002.1|01,1280
JO|1003.1|01,5
JO|1003.2|02,515
JO|1003.3|03,3
JO|1003.4|04,87
JO|1004.1|01,1660
JO|1005.1|01,24
JO|1006.1|01,158
JO|1008.1|01,77
JO|1008.2|02,15
JO|1009.1|01,14
JO|2001.1|01,78
JO|2001.2|02,462
JO|2002.1|01,49
JO|2002.2|02,87
JO|2002.3|03,46
JO|2003.1|01,151
JO|2003.2|02,110
JO|2004.1|01,2
JO|2005.1|01,5
JO|2007.1|01,2
JO|2008.1|01,6
JO|2011.1|01,33
JO|2013.1|01,1
JO|2014.1|01,4
JO|2016.1|01,12
JO|2017.1|01,3
JO|2018.1|01,5
JO|2019.1|01,202
JO|2019.2|02,69
JO|2020.1|01,2
JO|2021.1|01,32
JO|2022.1|01,98
JO|2024.1|01,2
JO|2025.1|01,29
JO|3001.2|02,19
JO|3002.1|01,1
JO|3003.1|01,3
JO|3004.1|01,1
JO|3006.1|01,15
JO|3009.1|01,165
JO|3009.2|02,39
JO|3010.1|01,1007
JO|3010.2|02,75
JO|4001.1|01,106
JO|4001.2|02,2
JO|4002.1|01,292
JO|4004.1|01,2
JO|4006.1|01,134
JO|4007.1|01,276
JO|6001.1|01,389
JO|6001.2|02,5
JO|6001.3|03,113
JO|6003.1|01,33
JO|6003.2|02,54
JO|6004.1|01,6
JO|6005.2|02,24
JO|6008.1|01,1
JO|6010.1|01,16
JO|6011.1|01,9
JO|6013.1|01,9
JO|6014.1|01,5
JO|6016.1|01,35
JO|6019.1|01,3
JO|6019.2|02,8
JO|6020.1|01,1
JO|6021.1|01,19
JO|6024.1|01,2
JO|6025.1|01,1
JO|6026.1|01,6
JO|6032.1|01,9
