precinctPart,Count
"Osborne|Penn Twp/392, 3|02",48
"Osborne|Portis City/392, 3|01",77
"Osborne|Ross Twp/272, 1-4|01",51
"Osborne|Ross Twp/272, 2-5|02",22
Osborne|Round Mound Twp/399|01,24
Osborne|Sumner Twp/271|01,11
"Osborne|Sumner Twp/392, 3|02",31
"Osborne|Tilden Twp/392, 3|01",50
Osborne|Valley Twp/299|02,10
Osborne|Valley Twp/399|01,12
Osborne|Victor Twp/399|01,14
"Osborne|Winfield Twp/392, 3|01",17
Ottawa|Bennington City|01,392
Ottawa|Bennington Twp 239|01,2
Ottawa|Bennington Twp 240/2-5|02,430
Ottawa|Bennington Twp 240/3-6|03,41
Ottawa|Blaine Twp 239/2-5|01,54
Ottawa|Blaine Twp 239/3-6|02,41
Ottawa|Buckeye Twp 240|01,67
Ottawa|Buckeye Twp 393|02,9
Ottawa|Center Twp 239|01,65
Ottawa|Chapman Twp 239|01,13
Ottawa|Chapman Twp 334|02,16
Ottawa|Chapman Twp 379|03,7
Ottawa|Concord Twp 239|01,98
Ottawa|Concord Twp 240|02,94
Ottawa|Culver City|01,76
Ottawa|Culver Twp 239|01,4
Ottawa|Culver Twp 240/1-4|03,65
Ottawa|Culver Twp 240/2-5|02,11
Ottawa|Delphos City|01,212
Ottawa|Durham Twp 239|01,4
Ottawa|Durham Twp 379|02,7
Ottawa|Fountain Twp 239|01,85
Ottawa|Garfield Twp 239/1-4|01,42
Ottawa|Garfield Twp 239/2-5|02,23
Ottawa|Grant Twp 239|01,70
Ottawa|Henry Twp 239|01,3
Ottawa|Henry Twp 240|02,13
Ottawa|Lincoln Twp 240|01,9
Ottawa|Lincoln Twp 393|02,92
Ottawa|Logan Twp 239/2-5|01,30
Ottawa|Logan Twp 239/3-6|02,29
Ottawa|Minneapolis City I|01,416
Ottawa|Minneapolis City II|01,318
Ottawa|Minneapolis City III-2|02,31
Ottawa|Minneapolis City III|01,466
Ottawa|Morton Twp 240|01,95
Ottawa|Ottawa Twp 239|01,7
Ottawa|Ottawa Twp 240|02,10
Ottawa|Ottawa Twp 393|03,8
Ottawa|Richland Twp 239|01,53
Ottawa|Richland Twp 240|02,112
Ottawa|Sheridan Twp 239/1-4|01,14
Ottawa|Sheridan Twp 239/2-5|02,67
Ottawa|Sherman Twp 239|01,25
Ottawa|Sherman Twp 334|02,9
Ottawa|Stanton Twp 239|01,23
Ottawa|Stanton Twp 273|03,1
Ottawa|Stanton Twp 334|02,10
Ottawa|Tescott City|01,172
Pawnee|Ash Valley Twp / 495 / 3-6|01,36
Pawnee|Ash Valley Twp / 496 / 246|02,1
Pawnee|Br. Grove Twp|01,32
Pawnee|Burdett City|01,169
Pawnee|Conkling Twp / 495 / 3-6|01,2
Pawnee|Conkling Twp / 496 / 246|02,10
Pawnee|Garfield City|01,99
Pawnee|Garfield Twp|01,29
Pawnee|Grant Twp|01,32
Pawnee|Keysville Twp / 495 / 3-6|01,1
Pawnee|Keysville Twp / 496 / 246|02,27
Pawnee|Larned City Ward 1 C1 / 1-4|01,60
Pawnee|Larned City Ward 1 C1 / 2-5|02,440
Pawnee|Larned City Ward 1 C4 / 2-5|02,54
Pawnee|Larned City Ward 2 C1 / 1-4|01,674
Pawnee|Larned City Ward 2 C1 / 2-5|02,45
Pawnee|Larned City Ward 2 C4 / 1-4|01,65
Pawnee|Larned City Ward 3 / 1-4|01,740
Pawnee|Larned City Ward 4 C1 / 2-5|02,9
Pawnee|Larned City Ward 4 C4 / 1-4|01,86
Pawnee|Larned City Ward 4 C4 / 2-5|02,353
Pawnee|Larned Twp C1 / 1-4|01,37
Pawnee|Larned Twp C1 / 2-5|02,29
Pawnee|Larned Twp C1 / 3-6|03,64
Pawnee|Larned Twp C4 Part A / 2-5|02,37
Pawnee|Larned Twp C4 Part A / 3-6|03,10
Pawnee|Larned Twp C4 Part B / 1-4|01,23
Pawnee|Lincoln Twp|01,17
Pawnee|Logan Twp / 351 / 1-4-5|01,17
Pawnee|Logan Twp / 495 / 3-6|02,15
Pawnee|Morton Twp / 495 / 3-6|01,23
Pawnee|Morton Twp / 496 / 246|02,7
Pawnee|Orange Twp/Garfield City|02,1
Pawnee|Orange Twp|01,30
Pawnee|Pawnee Twp|01,60
Pawnee|Plt. Grove Twp / 1-4|01,22
Pawnee|Plt. Grove Twp / 2-5|02,9
Pawnee|Plt. Grove Twp / 3-6|03,100
Pawnee|Plt. Ridge Twp / 495 / 3-6|01,37
Pawnee|Plt. Ridge Twp / 496 / 246|02,2
Pawnee|Plt. Valley Twp / 351 1-4-5|01,3
Pawnee|Plt. Valley Twp / 495|02,56
Pawnee|River Twp / 351 / 1-4-5|01,5
Pawnee|River Twp / 495 / 3-6|02,43
Pawnee|Rozel City|01,83
Pawnee|Santa Fe Twp|01,132
Pawnee|Sawmill Twp|01,15
Pawnee|Shiley Twp|01,19
Pawnee|Valley Center Twp / 351/ 1-4-5|01,20
Pawnee|Valley Center Twp / 495 / 3-6|02,5
Pawnee|Walnut Twp|01,57
Phillips|Agra City 110/1/FD3A|01,186
Phillips|Arcade Twp 110/1/FD1|03,3
Phillips|Arcade Twp 110/1/FD3A|04,16
Phillips|Arcade Twp 325/1/FD1|01,17
Phillips|Arcade Twp 325/2/FD1|02,26
Phillips|Beaver Twp 326/6/FD2|01,35
Phillips|Beaver Twp 326/6/FD4|02,2
Phillips|Belmont Twp 325/3/FD1|01,16
Phillips|Belmont Twp 325/3/FD4|03,2
Phillips|Belmont Twp 326/6/FD4|02,14
Phillips|Bow Creek Twp 110/1/FD3B|01,15
Phillips|Bow Creek Twp 325/1/FD3B|02,11
Phillips|Crystal Twp 110/1/FD3A|01,42
Phillips|Dayton Twp 212/2/FD2|01,12
Phillips|Dayton Twp 325/2/FD1|03,15
Phillips|Dayton Twp 325/2/FD2|02,1
Phillips|Deer Creek Twp 110/1/FD3B|01,8
Phillips|Deer Creek Twp 325/1/FD1|03,55
Phillips|Freedom Twp 212/2/FD1|01,2
Phillips|Freedom Twp 325/2/FD1|02,60
Phillips|Glade City 325/1/FD1|01,8
Phillips|Glade City 325/3/FD1|02,46
Phillips|Glenwood Twp 110/1/FD1|01,20
Phillips|Glenwood Twp 325/2/FD1|02,13
Phillips|Granite Twp 212/2/FD2|01,20
Phillips|Greenwood Twp 110/1/FD1|03,7
Phillips|Greenwood Twp 110/1/FD3A|01,4
Phillips|Greenwood Twp 325/2/FD1|02,18
Phillips|Kirwin City 110/1/FD3B|01,104
Phillips|Kirwin Twp 110/1/FD3B|02,39
Phillips|Kirwin Twp 110/2/FD3B|01,5
Phillips|Logan City 326/2/FD4|01,113
Phillips|Logan City 326/3/FD4|03,107
Phillips|Logan City 326/4/FD4|04,20
Phillips|Logan City 326/5/FD4|02,137
Phillips|Logan Twp 326/4/FD4|02,14
Phillips|Logan Twp 326/6/FD4|03,25
Phillips|Long Island City 212/2/FD2|01,117
Phillips|Long Island Twp 212/2/FD2|01,70
Phillips|Mound Twp 325/3/FD1|01,102
Phillips|Mound Twp 326/6/FD1|02,5
Phillips|Phillipsburg Twp 325/1/FD1|01,36
Phillips|Phillipsburg Twp 325/2/FD1|02,95
Phillips|Phillipsburg Twp 325/3/FD1|03,75
Phillips|Plainview Twp 325/3/FD4|01,1
Phillips|Plainview Twp 326/6/FD4|02,18
Phillips|Plum Twp 110/1/FD3A|01,81
Phillips|Prairie View City 326/1/FD2|01,98
Phillips|Prairie View Twp 212/2/FD2|01,18
Phillips|Prairie View Twp 326/1/FD2|02,33
Phillips|Prairie View Twp 326/6/FD2|03,3
Phillips|Rushville Twp 325/1/FD1|02,2
Phillips|Rushville Twp 325/3/FD1|01,20
Phillips|Solomon Twp 325/1/FD1|01,15
Phillips|Solomon Twp 325/3/FD1|02,60
Phillips|Speed City 325/3/FD1|01,32
Phillips|Sumner Twp 110/1/FD3A|01,31
Phillips|Towanda Twp 326/4/FD4|01,13
Phillips|Towanda Twp 326/6/FD4|02,8
Phillips|Valley Twp 110/1/FD3B|01,15
Phillips|Walnut Twp 325/2/FD1|03,2
Phillips|Walnut Twp 325/2|02,11
Phillips|Ward 1  325/1/FD1|01,713
Phillips|Ward 2  325/2/FD1|01,581
Phillips|Ward 3  325/3/FD1|01,534
Phillips|Ward 3 325/CD1/FD1|01,4
Pottawatomie|Belvue City   320.5|10,136
Pottawatomie|Belvue Twp 320.5|23,108
Pottawatomie|Belvue Twp 321 1.4|21,19
Pottawatomie|Belvue Twp 321 3.6|22,6
Pottawatomie|Blue Twp H51 323.4|20,29
Pottawatomie|Blue Twp H51 383.7|10,3257
Pottawatomie|Blue Twp H61 323.3|21,59
Pottawatomie|Blue Twp H61 323.4|20,17
Pottawatomie|Blue Twp H61 378 3.6|22,148
Pottawatomie|Blue Twp H61 383.7|23,409
Pottawatomie|Blue Valley 384.2|20,48
Pottawatomie|Blue Valley 384.3|21,70
Pottawatomie|Center Twp (H) 320.5|21,21
Pottawatomie|Center Twp (H) 322.6|22,21
Pottawatomie|Center Twp 320.5|20,32
Pottawatomie|Clear Ck Twp (H) 322.5|20,23
Pottawatomie|Clear Ck Twp (H) 323.6|21,76
Pottawatomie|Emmett City (H) 321  1.4|10,107
Pottawatomie|Emmett Twp (H)321 1.4|20,183
Pottawatomie|Grant Twp (H) 322.1|20,92
Pottawatomie|Grant Twp (H) 322.6|21,3
Pottawatomie|Green Twp 323.3|20,6
Pottawatomie|Green Twp 323.6|21,35
Pottawatomie|Green Twp 378 3.6|22,20
Pottawatomie|Green Twp 384.3|23,94
Pottawatomie|Havensville (H) 322.1|10,81
Pottawatomie|Lincoln (H) 322.6|20,88
Pottawatomie|Lone Tree Twp (H) 322.3|21,10
Pottawatomie|Lone Tree Twp (H) 322.5|20,81
Pottawatomie|Louisville City 320.5|10,82
Pottawatomie|Louisville Twp 320.3|21,91
Pottawatomie|Louisville Twp 320.5|20,577
Pottawatomie|Louisville Twp 323.3|22,17
Pottawatomie|Louisville Twp 323:6|23,19
Pottawatomie|Manhattan City 383.7|10,6
Pottawatomie|Mill Creek Twp (H) 322.2|20,6
Pottawatomie|Mill Creek Twp (H) 322.3|21,206
Pottawatomie|Mill Creek Twp (H) 322.4|22,13
Pottawatomie|Olsburg City 384.3|11,166
Pottawatomie|Onaga City (H) 322.2|10,203
Pottawatomie|Onaga City (H) 322.4|11,257
Pottawatomie|Pottawatomie Twp 323.3|21,174
Pottawatomie|Pottawatomie Twp 323.6|20,206
Pottawatomie|Rock Creek Twp 322.5|20,2
Pottawatomie|Rock Creek Twp 323.5|22,37
Pottawatomie|Rock Creek Twp 323.6|21,92
Pottawatomie|Shannon Twp   323.6|20,104
Pottawatomie|Shannon Twp 384.3|21,99
Pottawatomie|Sherman Twp (H) 322.3|20,2
Pottawatomie|Sherman Twp (H) 322.5|21,57
Pottawatomie|Sherman Twp (H) 323.6|23,14
Pottawatomie|Sherman Twp 323.6|24,15
Pottawatomie|Spring Ck Twp 323.6|20,6
Pottawatomie|Spring Ck Twp 384.3|22,32
Pottawatomie|St Clere Twp (H) 321  1.4|20,30
Pottawatomie|St Clere Twp (H) 322.6|21,13
Pottawatomie|St George City H51 323.1|30,167
Pottawatomie|St George City H51 323.2|32,531
Pottawatomie|St George Twp H51 320.1|34,26
Pottawatomie|St George Twp H51 320.3|35,129
Pottawatomie|St George Twp H51 323.1|36,660
Pottawatomie|St George Twp H51 323.2|33,374
Pottawatomie|St George Twp H51 323.3|37,121
Pottawatomie|St George Twp H51 323.4|38,325
Pottawatomie|St George Twp H61 320.3|20,150
Pottawatomie|St George Twp H61 320.5|24,12
Pottawatomie|St George Twp H61 323.1|21,46
Pottawatomie|St George Twp H61 323.3|22,639
Pottawatomie|St George Twp H61 323.4|23,77
Pottawatomie|St Mary  Twp 321   1.4|20,642
Pottawatomie|St Marys City 321  1.4|11,341
Pottawatomie|St Marys City 321  3.6|10,1554
Pottawatomie|St Marys Twp 321  3.6|21,193
Pottawatomie|Union Twp 320.5|20,89
Pottawatomie|Union Twp 323.6|22,104
Pottawatomie|Vienna Twp (H) 322.3|20,21
Pottawatomie|Vienna Twp (H) 322.6|21,51
Pottawatomie|Wamego  City 320.2|10,860
Pottawatomie|Wamego City 320.1|12,313
Pottawatomie|Wamego City 320.3|16,454
Pottawatomie|Wamego City 320.4|11,875
Pottawatomie|Wamego City 320.6|15,869
Pottawatomie|Wamego Twp H51 320.1|32,55
Pottawatomie|Wamego Twp H51 320.2|33,1
Pottawatomie|Wamego Twp H51 320.3|34,356
Pottawatomie|Wamego Twp H51 320.4|35,25
Pottawatomie|Wamego Twp H61 320.3|26,172
Pottawatomie|Wamego Twp H61 320.5|28,66
Pottawatomie|Westy / PT City 323.5|10,146
Pottawatomie|Westy / RC City 323.5|10,314
Pottawatomie|Wheaton City (H) 322.5|10,81
Pratt|Byers USD 438  Comm 2|01,26
Pratt|Coats-10 USD 438  Comm 3|01,61
Pratt|Cullison USD 438  Comm 3|01,58
Pratt|Iuka USD 382  Comm 2|01,99
Pratt|Preston USD 382  Comm 2|01,68
Pratt|Sawyer 11 USD 438  Comm 3|01,68
Pratt|Twp 10 USD 438  Comm3|02,28
"Pratt|Twp 10, USD 438,  Comm 3|01",11
Pratt|Twp 11 USD 254 Comm 3|01,34
Pratt|Twp 11 USD 332 Mem 3 Com 3|02,1
Pratt|Twp 11 USD 382  Comm3|03,2
Pratt|Twp 11 USD 438  Comm 3|04,55
Pratt|Twp 11 USD 438 Comm 3|04,56
Pratt|Twp 12 USD 254 Comm 3|03,8
Pratt|Twp 12 USD 332 Mem 2 Comm 3|05,4
Pratt|Twp 12 USD 332 Mem 3 Comm 3|06,4
Pratt|Twp 12 USD 382  Comm 3|06,240
Pratt|Twp 12 USD 382 Comm 2|01,37
Pratt|Twp 12 USD 382 Comm 3|01,331
Pratt|Twp 12 USD 382 Comm2|02,51
Pratt|Twp 12 USD 438  Comm 3|07,20
Pratt|Twp 12 USD 438 Comm 3|07,3
Pratt|Twp 12 USD 438 Comm2|01,15
Pratt|Twp 6 USD 310 Mem - Comm 2|01,7
Pratt|Twp 6 USD 332 Mem 2 Comm 2|02,24
Pratt|Twp 6 USD 349 Mem - Comm 2|03,2
Pratt|Twp 6 USD 382  Comm 2|04,233
Pratt|Twp 7 USD 382  Comm 2|01,21
Pratt|Twp 7 USD 382 Comm2|01,42
Pratt|Twp 7 USD 438  Comm 2|02,17
Pratt|Twp 7 USD 438 Comm2|02,5
Pratt|Twp 8 USD 351 Mem - Comm 2|01,10
Pratt|Twp 8 USD 438  Comm 2|02,58
Pratt|Twp 9 USD 382 Comm 2|01,17
Pratt|Twp 9 USD 438  Comm 3|04,78
Pratt|Twp 9 USD 438 Comm2|02,48
Pratt|Twp 9 USD 474 Comm 3|07,3
Pratt|Ward 1|01,795
Pratt|Ward 2|01,525
Pratt|Ward 3|01,1031
Pratt|Ward 4-1 H114-1|01,396
Pratt|Ward 4-2 H114-2|01,397
Pratt|Ward 5 College H114|01,39
Pratt|Ward 5 H116|01,720
Rawlins|AC 001E|01,202
Rawlins|AC 001N|02,96
Rawlins|AC 001W|03,117
Rawlins|AC 002|04,561
Rawlins|AH|01,32
Rawlins|AT|01,13
Rawlins|CTR East 105|01,86
Rawlins|CTR West 105|02,134
Rawlins|DR|01,65
Rawlins|HC|01,120
Rawlins|HE 001|01,85
Rawlins|HE 002|02,19
Rawlins|HE 003|03,17
Rawlins|JE 105|02,12
Rawlins|JE 316|01,13
Rawlins|LU|01,75
Rawlins|MC|01,113
Rawlins|MI 103|01,15
Rawlins|MI 105|02,7
Rawlins|MI 314|03,11
Rawlins|RO 103|01,148
Rawlins|RO 105|03,31
Rawlins|RO 314|02,6
Rawlins|UN|01,28
Reno|Abbyville USD 310|01,53
Reno|Albion USD 311|01,138
Reno|Arlington City USD 310|01,283
Reno|Arlington Twp USD 310|01,76
Reno|Bell USD 310|01,42
Reno|Bell USD 311|02,2
Reno|Bell USD 331 1-4|03,1
Reno|Buhler USD 313 3-6|01,928
Reno|Castleton USD 311|01,178
Reno|Castleton USD 312 1-4|03,60
Reno|Center USD 310|01,5
Reno|Center USD 312 2-5|02,170
Reno|Clay North En USD 313 2-5|01,3
Reno|Clay North USD 313 1-4|01,249
Reno|Clay North USD 313 2-5|02,405
Reno|Clay North USD 313 3-6|03,103
Reno|Clay South H102-1 USD 313 2-5|01,136
Reno|Clay South H104 USD 313 2-5|01,319
Reno|Clay South H104 USD 313 3-6|03,152
Reno|Clay South H114 USD 312 3-6|01,138
Reno|Clay South H114 USD 313 2-5|02,67
Reno|Clay South H114 USD 313 3-6|03,7
Reno|Clay South USD 308 H102A|01,1
Reno|Clay South USD 312-3-6 H102A|02,5
Reno|Enterprise USD 309 2-5|01,25
Reno|Enterprise USD 310|02,75
Reno|Enterprise USD 376|03,2
Reno|Grant USD 309 2-5|01,446
Reno|Grant USD 309 3-6|04,137
Reno|Grant USD 313 1-4|02,92
Reno|Grant USD 313 3-6|03,43
Reno|Grove USD 310|01,40
Reno|Haven City USD 312 1-4|01,882
Reno|Haven H101 USD 312 1-4|01,230
Reno|Haven H101 USD 312 3-6|02,17
Reno|Haven H114 USD 312 1-4|01,83
Reno|Hayes USD 310|01,48
Reno|Hayes USD 376|02,2
Reno|Huntsville USD 309 2-5|01,2
Reno|Huntsville USD 310|02,93
Reno|Hutch 26Ex H102 USD 312 3-6|01,122
Reno|Hutchinson 1-H102 USD 308|01,565
Reno|Hutchinson 1 H102A USD 308|01,35
Reno|Hutchinson 10 USD 308|01,625
Reno|Hutchinson 10 USD 309 3-6|02,201
Reno|Hutchinson 10 USD 313 1-4|03,218
Reno|Hutchinson 11 USD 308|01,1035
Reno|Hutchinson 11 USD 313 1-4|02,29
Reno|Hutchinson 12 USD 308|01,701
Reno|Hutchinson 13 H102 USD 308|01,479
Reno|Hutchinson 13 H104 USD 308|01,326
Reno|Hutchinson 14 USD 308|01,752
Reno|Hutchinson 15 USD 308|01,676
Reno|Hutchinson 16 USD 308|01,1030
Reno|Hutchinson 17 USD 308|01,371
Reno|Hutchinson 17 USD 313 2-5|02,488
Reno|Hutchinson 18 USD 308|01,478
Reno|Hutchinson 19 USD 308|01,569
Reno|Hutchinson 2 USD 308|01,602
Reno|Hutchinson 20 USD 308|01,820
Reno|Hutchinson 21 USD 308|01,1535
Reno|Hutchinson 22- H104 USD 308|01,1002
Reno|Hutchinson 22-H104 USD 313 2-5|02,87
Reno|Hutchinson 23 Ex USD 313 1-4|01,257
Reno|Hutchinson 23 H104 USD 308|01,1263
Reno|Hutchinson 23 H104 USD 313 1-4|02,58
Reno|Hutchinson 24 USD 308|01,635
Reno|Hutchinson 24 USD 313 1-4|02,230
Reno|Hutchinson 25 USD 308|01,896
Reno|Hutchinson 25 USD 313 2-5|02,3
Reno|Hutchinson 26 USD 308|01,392
Reno|Hutchinson 26 USD 312 3-6|02,28
Reno|Hutchinson 27 USD 313 2-5|02,637
Reno|Hutchinson 28 Ex USD 313 2-5|02,589
Reno|Hutchinson 28 USD 313 1-4|01,1145
Reno|Hutchinson 28 USD 313 2-5|02,165
Reno|Hutchinson 29 USD 308|01,169
Reno|Hutchinson 29 USD 309 3-6|02,452
Reno|Hutchinson 3 USD 308|01,371
Reno|Hutchinson 30 USD 308|01,382
Reno|Hutchinson 30 USD 309 3-6|02,82
Reno|Hutchinson 31 USD 308|01,405
Reno|Hutchinson 31 USD 313 1-4|02,298
Reno|Hutchinson 32 USD 313 1-4|01,206
Reno|Hutchinson 33 USD 313 1-4|01,257
Reno|Hutchinson 34 Ex  USD 312 3-6|01,1
Reno|Hutchinson 34 USD 313 2-5|01,130
Reno|Hutchinson 35 USD 308|01,337
Reno|Hutchinson 4 USD 308|01,1196
Reno|Hutchinson 5 USD 308|01,860
Reno|Hutchinson 6 USD 308|01,711
Reno|Hutchinson 7 USD 308|01,844
Reno|Hutchinson 8 USD 308|01,383
Reno|Hutchinson 9 USD 308|01,1017
Reno|Langdon City USD 310|01,39
Reno|Langdon USD 310|01,64
Reno|Lincoln USD 309 3-6|01,2
Reno|Lincoln USD 312 2-5|03,338
Reno|Little River USD 313 3-6|01,410
Reno|Loda USD 310|01,10
Reno|Loda USD 311|02,51
Reno|Loda USD 331 1-4|03,2
Reno|Loda USD 331 2-5|04,11
Reno|Medford USD 309 2-5|01,54
Reno|Medford USD 376|02,69
Reno|Medora USD 313 3-6|02,1297
Reno|Miami USD 310|01,51
Reno|Nickerson Ward 1 USD 309 2-5|01,269
Reno|Nickerson Ward 2 USD 309 2-5|01,167
Reno|Nickerson Ward 3 USD 309 2-5|01,207
Reno|Ninnescah USD 311|01,145
Reno|Ninnescah USD 312 1-4|02,24
Reno|Partridge City USD 312 2-5|01,146
Reno|Plevna City USD 310|01,68
Reno|Plevna USD 310|01,98
Reno|Pretty Prairie Ward 1 USD 311|01,481
Reno|Pretty Prairie Ward 2 USD 311|01,3
Reno|Reno North USD 308|03,2
Reno|Reno North USD 309 3-6|01,588
Reno|Reno North USD 313 1-4|02,574
Reno|Reno South USD 309 3-6|02,133
Reno|Reno South USD 312 2-5|03,58
Reno|Roscoe USD 311|01,76
Reno|Salt Creek USD 309 2-5|01,125
Reno|Salt Creek USD 309 3-6|03,58
Reno|Salt Creek USD 312 2-5|02,79
Reno|South Hutch 1 USD 309 1-4|01,552
Reno|South Hutch 2 USD 309 1-4|01,767
Reno|South Hutch 2 USD 309 3-6|02,5
Reno|South Hutch 3 USD 309 1-4|01,481
Reno|Sumner USD 267 1-4|01,416
Reno|Sumner USD 312 1-4|02,55
Reno|Sumner USD 312 3-6|03,10
Reno|Sylvia City USD 310|01,132
Reno|Sylvia Township USD 310|01,49
Reno|The Highlands City USD 309 2-5|01,324
Reno|Troy USD 310|01,25
Reno|Troy USD 311|02,72
Reno|Turon City USD 310|01,222
Reno|Valley H101 USD 312 3-6|01,4
Reno|Valley H114 USD 312 3-6|01,278
Reno|Valley H114 USD 313 3-6|02,255
Reno|Valley H114 USD 369|03,63
Reno|Walnut USD 309 2-5|01,38
Reno|Walnut USD 310|02,5
Reno|Walnut USD 376|03,39
Reno|Westminster USD 310|01,75
Reno|Willowbrook USD 309 3-6|01,82
Reno|Yoder H114 USD 309 3-6|01,6
Reno|Yoder H114 USD 312 1-4|04,132
Reno|Yoder H114 USD 312 2-5|02,222
Reno|Yoder H114 USD 312 3-6|03,48
Republic|1st Ward - 109 2/5 C3|02,112
Republic|1st Ward - 109 3/6 C3|01,383
Republic|2nd Ward - 109 3/6 C3|01,515
Republic|3rd Ward - 109 1/4 C1|01,378
Republic|Agenda City EC - 109 2/5 C1|03,37
Republic|Albion - 108 C1 F3|01,5
Republic|Albion - 109 2/5 C1 F3|02,40
Republic|Beaver - 333 C2 F1CR|01,1
Republic|Beaver - 426 2 C2 F12|02,36
Republic|Beaver - 426 2 C2 F1CR|03,24
Republic|Belleville -109 1/4 C3 F7|01,74
Republic|Belleville -109 2/5 C3 F7|02,90
Republic|Big Bend - 109 1/4 C2 F1|02,6
Republic|Big Bend - 109 1/4 C2 F2|01,31
Republic|Big Bend - 109 1/4 C2 F9|04,11
Republic|Courtland - 426 1 C2 F12|01,41
Republic|Courtland - 426 2 C2 F12|02,42
Republic|Courtland City  CL - 426 1 C2|03,201
Republic|Cuba City RI - 109 2/5 C1 F4|03,110
Republic|Elk Creek - 109 2/5 C1 F5|02,49
Republic|Elk Creek -224 C1 F5|01,2
Republic|Fairview - 109 2/5 C1 F3|01,55
Republic|Fairview - 109 2/5 C1 F4|02,2
Republic|Fairview - 109 2/5 C1 F7|04,6
Republic|Farmington - 108 C1 F3|01,5
Republic|Farmington - 109 2/5 C1 F3|02,30
Republic|Farmington - 109 2/5 C1 F4|04,6
Republic|Freedom - 109 1/4 C1 F7|01,118
Republic|Freedom - 109 2/5 C1 F7|02,10
Republic|Grant - 109 2/5 C1 F5|01,20
Republic|Grant - 109 2/5 C1 F6|02,35
Republic|Jefferson - 109 2/5 C1 F4|01,50
Republic|Jefferson - 109 2/5 C1 F7|02,36
Republic|Liberty - 109 1/4 C2 F1|03,3
Republic|Liberty - 109 1/4 C2 F8|01,17
Republic|Liberty - 109 2/5 C2 F3|05,3
Republic|Liberty - 109 2/5 C2 F8|02,14
Republic|Lincoln - 109 1/4 C3 F11|04,16
Republic|Lincoln - 109 2/5 C3 F6|02,35
Republic|Lincoln - 333 C3 F11|01,7
Republic|Lincoln - 426 2 C3 F11|03,10
Republic|Munden City FR - 109 2/5 C1 F3|03,32
Republic|Munden City RC - 109 2/5 C1 F3|03,40
Republic|Narka City AL - 109 2/5 C1 F3|03,63
Republic|Norway - 426 2 C2 F11|01,101
Republic|Norway - 426 2 C2 F1CR|02,5
Republic|Republic City BB - 109 1/4 C2|03,74
Republic|Republic City WA - 109 1/4 C2|03,8
Republic|Richland - 109 2/5 C1 F4|01,53
Republic|Rose Creek - 109 2/5 C1 F3|01,33
Republic|Rose Creek - 109 2/5 C1 F8|02,15
Republic|Scandia - 109 1/4 C2 F7|02,2
Republic|Scandia - 426 2 C2 F10|01,37
Republic|Scandia - 426 2 C2 F7|05,2
Republic|Scandia - 426 3 C2 F10|04,14
Republic|Scandia City SC - 426 3 C2|03,258
Republic|Union - 109 1/4 C2 F10|05,6
Republic|Union - 109 1/4 C2 F7|04,5
Republic|Union - 109 1/4 C2 F9|01,9
Republic|Union - 426 2 C2 F10|02,3
Republic|Washington - 109 1/4 C2 F1|01,41
Republic|Washington - 109 1/4 C2 F9|02,1
Republic|White Rock - 109 1/4 C2 F9|02,14
Republic|White Rock - 426 1 C2 F12|01,36
Republic|White Rock - 426 1 C2 F2|04,4
Republic|White Rock - 426 2 C2 F10|07,8
Republic|White Rock - 426 2 C2 F12|03,11
Rice|1.1 Atlanta Township|01,46
Rice|1.2 Atlanta Township|02,2
Rice|1.3 Atlanta Township|03,65
Rice|10.1 Odessa Township|01,39
Rice|11.1 Pioneer Township USD112-5|01,7
Rice|11.2 Pioneer Township|02,31
Rice|11.3 Pioneer Township|03,16
Rice|11.4 Pioneer Township USD112-6|04,2
Rice|12.1 City of Raymond - Raymond|01,45
Rice|12.2 Raymond Township|02,4
Rice|12.3 Raymond Township|03,55
Rice|13.1 Sterling Township|01,144
Rice|14.1 City of Little River -Un|01,359
Rice|14.2 Union|02,141
Rice|15.1 City of Alden -Valley Twp|01,89
Rice|15.2 Valley Township|02,79
Rice|16.1 City of Geneseo - Victori|01,177
Rice|16.2 Victoria Township|02,7
Rice|16.3 Victoria Township|03,3
Rice|16.4 Victoria Township|04,36
Rice|16.5 Victoria Township|05,11
Rice|16.6 Victoria Township|06,13
Rice|17.1 East Wash Twp|01,46
Rice|17.2 East Wash Twp|02,64
Rice|17.3 East Wash Twp|03,10
Rice|17.4 East Wash Twp|04,8
Rice|18.1 West Wash Twp|01,66
Rice|18.2 West Wash Twp|02,5
Rice|18.3 West Wash Twp|03,31
Rice|19.1 Wilson Township|01,33
Rice|19.3 Wilson Township|03,8
Rice|19.4 Wilson Township|04,26
Rice|19.5 Wilson Township|05,12
Rice|19.6 Wilson Township|06,14
Rice|2.1 Bell Township|01,4
Rice|2.2 Bell Township|02,6
Rice|20.1 Rockville Township|01,114
Rice|3.1 Center Township|01,5
Rice|3.3 Center Township|03,10
Rice|3.4 Center Township|04,62
Rice|36.1 Lyons 1st Ward|01,550
Rice|37.1 Lyons 2nd Ward|01,564
Rice|38.1 Lyons 3rd Ward|01,543
Rice|39.1 Lyons 4th Ward|01,608
Rice|4.1 City of Frederick USD112-6|01,6
Rice|4.2 Eureka Township USD112-6|02,16
Rice|4.4 Eureka Township USD112-6|04,9
Rice|44.1 Sterling East Ward|01,941
Rice|45.1 Sterling West Ward|01,601
Rice|5.1 City of Bushton - USD112-5|01,178
